ID,Video_id,Item,Correct,Ratertype,Model_name,ausbildung_fertig
N789EG,8,p50_visual_hallucinations_reduced,1,human,human,1.0
N712KB,8,p50_visual_hallucinations_reduced,1,human,human,1.0
L817JK,8,p50_visual_hallucinations_reduced,1,human,human,0.0
R415DB,8,p50_visual_hallucinations_reduced,1,human,human,0.0
G315BA,8,p50_visual_hallucinations_reduced,0,human,human,0.0
K211EK,8,p50_visual_hallucinations_reduced,0,human,human,1.0
S89ZS,8,p50_visual_hallucinations_reduced,1,human,human,1.0
M511JS,8,p50_visual_hallucinations_reduced,1,human,human,0.0
B90KR,8,p50_visual_hallucinations_reduced,1,human,human,0.0
M613AA,9,p50_visual_hallucinations_reduced,1,human,human,0.0
N712KB,9,p50_visual_hallucinations_reduced,1,human,human,1.0
B415RO,9,p50_visual_hallucinations_reduced,0,human,human,0.0
KI23HU,9,p50_visual_hallucinations_reduced,1,human,human,0.0
T911SP,9,p50_visual_hallucinations_reduced,0,human,human,0.0
B90KR,9,p50_visual_hallucinations_reduced,0,human,human,0.0
G615BA,9,p50_visual_hallucinations_reduced,1,human,human,0.0
Ü32572SA_fehlende_Demo_droppen,9,p50_visual_hallucinations_reduced,0,human,human,0.0
1_drop_demographic,9,p50_visual_hallucinations_reduced,1,human,human,0.0
2_drop_demographic,9,p50_visual_hallucinations_reduced,0,human,human,0.0
N96PD,9,p50_visual_hallucinations_reduced,0,human,human,0.0
gpt-5.1_10_majority,7,p50_visual_hallucinations_reduced,1,AI,gpt-5.1_10_majority,-99.0
gpt-5.1_10_majority,8,p50_visual_hallucinations_reduced,1,AI,gpt-5.1_10_majority,-99.0
gpt-5.1_10_majority,9,p50_visual_hallucinations_reduced,0,AI,gpt-5.1_10_majority,-99.0
L99EB,7,p51_bodily_hallucinations_reduced,1,human,human,1.0
K416LS,7,p51_bodily_hallucinations_reduced,1,human,human,0.0
W715HT,7,p51_bodily_hallucinations_reduced,1,human,human,0.0
S410EE,7,p51_bodily_hallucinations_reduced,1,human,human,0.0
S517RZ,7,p51_bodily_hallucinations_reduced,1,human,human,0.0
D213SB,7,p51_bodily_hallucinations_reduced,1,human,human,0.0
L615NM,7,p51_bodily_hallucinations_reduced,1,human,human,0.0
B116KS,7,p51_bodily_hallucinations_reduced,1,human,human,0.0
E149RD,7,p51_bodily_hallucinations_reduced,1,human,human,1.0
M817FK,7,p51_bodily_hallucinations_reduced,1,human,human,0.0
B417IO,7,p51_bodily_hallucinations_reduced,1,human,human,0.0
E113FR,7,p51_bodily_hallucinations_reduced,1,human,human,0.0
B314PN,7,p51_bodily_hallucinations_reduced,1,human,human,0.0
O214MF,7,p51_bodily_hallucinations_reduced,1,human,human,0.0
5911SB,7,p51_bodily_hallucinations_reduced,1,human,human,0.0
M610AJ,7,p51_bodily_hallucinations_reduced,1,human,human,0.0
A294NA,7,p51_bodily_hallucinations_reduced,1,human,human,0.0
B710VJ,7,p51_bodily_hallucinations_reduced,1,human,human,0.0
K299SD,7,p51_bodily_hallucinations_reduced,1,human,human,0.0
B616CV,7,p51_bodily_hallucinations_reduced,1,human,human,1.0
M28DH,8,p51_bodily_hallucinations_reduced,1,human,human,0.0
B313GW,8,p51_bodily_hallucinations_reduced,1,human,human,0.0
K998AS,8,p51_bodily_hallucinations_reduced,1,human,human,0.0
L615NM,8,p51_bodily_hallucinations_reduced,1,human,human,0.0
B116KS,8,p51_bodily_hallucinations_reduced,1,human,human,0.0
M515SS,8,p51_bodily_hallucinations_reduced,1,human,human,0.0
S217BT,8,p51_bodily_hallucinations_reduced,1,human,human,0.0
H1017SL,8,p51_bodily_hallucinations_reduced,1,human,human,0.0
E149RD,8,p51_bodily_hallucinations_reduced,1,human,human,1.0
G3612NK,8,p51_bodily_hallucinations_reduced,1,human,human,0.0
G36NK,9,p51_bodily_hallucinations_reduced,0,human,human,0.0
L717AW,9,p51_bodily_hallucinations_reduced,0,human,human,0.0
A815HK,9,p51_bodily_hallucinations_reduced,1,human,human,0.0
K912EB,9,p51_bodily_hallucinations_reduced,1,human,human,0.0
D214SB,9,p51_bodily_hallucinations_reduced,1,human,human,0.0
H3211SP,9,p51_bodily_hallucinations_reduced,0,human,human,0.0
M416DA,9,p51_bodily_hallucinations_reduced,1,human,human,0.0
B116KS,9,p51_bodily_hallucinations_reduced,0,human,human,0.0
L615NM,9,p51_bodily_hallucinations_reduced,0,human,human,0.0
M917GD,9,p51_bodily_hallucinations_reduced,1,human,human,0.0
K79SD,9,p51_bodily_hallucinations_reduced,1,human,human,0.0
225,9,p51_bodily_hallucinations_reduced,1,human,human,1.0
M89KF,9,p51_bodily_hallucinations_reduced,0,human,human,0.0
B710VJ,9,p51_bodily_hallucinations_reduced,1,human,human,0.0
B417IO,9,p51_bodily_hallucinations_reduced,1,human,human,0.0
B113SS,9,p51_bodily_hallucinations_reduced,0,human,human,0.0
B616CV,9,p51_bodily_hallucinations_reduced,1,human,human,1.0
H691AJ,9,p51_bodily_hallucinations_reduced,1,human,human,0.0
G712LS,7,p51_bodily_hallucinations_reduced,0,human,human,0.0
K1011M5,7,p51_bodily_hallucinations_reduced,1,human,human,0.0
N196TM,7,p51_bodily_hallucinations_reduced,0,human,human,0.0
WEMAS,7,p51_bodily_hallucinations_reduced,1,human,human,0.0
P1015FH,7,p51_bodily_hallucinations_reduced,1,human,human,0.0
Y113KA,7,p51_bodily_hallucinations_reduced,1,human,human,0.0
S914UF,7,p51_bodily_hallucinations_reduced,1,human,human,0.0
G115BA,7,p51_bodily_hallucinations_reduced,1,human,human,0.0
N712KB,7,p51_bodily_hallucinations_reduced,0,human,human,1.0
B415AO,7,p51_bodily_hallucinations_reduced,1,human,human,0.0
K99LA,7,p51_bodily_hallucinations_reduced,1,human,human,0.0
F517RR,7,p51_bodily_hallucinations_reduced,0,human,human,0.0
T312MM,7,p51_bodily_hallucinations_reduced,1,human,human,0.0
K15PD,7,p51_bodily_hallucinations_reduced,1,human,human,0.0
M613AA,7,p51_bodily_hallucinations_reduced,1,human,human,0.0
W615ML,7,p51_bodily_hallucinations_reduced,1,human,human,0.0
K124HU,7,p51_bodily_hallucinations_reduced,1,human,human,0.0
M79LL,7,p51_bodily_hallucinations_reduced,1,human,human,0.0
L515RG,7,p51_bodily_hallucinations_reduced,1,human,human,1.0
N918DE,7,p51_bodily_hallucinations_reduced,1,human,human,0.0
G715IW,7,p51_bodily_hallucinations_reduced,0,human,human,1.0
G500NB,7,p51_bodily_hallucinations_reduced,1,human,human,0.0
G810EE,7,p51_bodily_hallucinations_reduced,1,human,human,1.0
B313MS,7,p51_bodily_hallucinations_reduced,1,human,human,0.0
N33NR,7,p51_bodily_hallucinations_reduced,1,human,human,0.0
G310US,7,p51_bodily_hallucinations_reduced,1,human,human,0.0
T317HS,7,p51_bodily_hallucinations_reduced,1,human,human,1.0
I515UR,7,p51_bodily_hallucinations_reduced,1,human,human,1.0
T300GS,7,p51_bodily_hallucinations_reduced,1,human,human,0.0
F60CG,7,p51_bodily_hallucinations_reduced,1,human,human,0.0
G1013CM,7,p51_bodily_hallucinations_reduced,1,human,human,1.0
K112LK,7,p51_bodily_hallucinations_reduced,1,human,human,0.0
L812SM,7,p51_bodily_hallucinations_reduced,1,human,human,1.0
G217KR,8,p51_bodily_hallucinations_reduced,1,human,human,0.0
G810EE,8,p51_bodily_hallucinations_reduced,1,human,human,1.0
B1011BB,8,p51_bodily_hallucinations_reduced,0,human,human,0.0
N116PD,8,p51_bodily_hallucinations_reduced,1,human,human,0.0
F613SB,8,p51_bodily_hallucinations_reduced,0,human,human,0.0
L812SM,8,p51_bodily_hallucinations_reduced,0,human,human,1.0
N119NB,8,p51_bodily_hallucinations_reduced,1,human,human,0.0
K112LK,8,p51_bodily_hallucinations_reduced,1,human,human,0.0
T317HS,8,p51_bodily_hallucinations_reduced,1,human,human,1.0
T300GS,8,p51_bodily_hallucinations_reduced,1,human,human,0.0
K39HD,8,p51_bodily_hallucinations_reduced,1,human,human,0.0
M814CB,8,p51_bodily_hallucinations_reduced,1,human,human,0.0
G3010US,8,p51_bodily_hallucinations_reduced,1,human,human,0.0
G57MK,8,p51_bodily_hallucinations_reduced,1,human,human,0.0
W713CL,8,p51_bodily_hallucinations_reduced,1,human,human,1.0
L1111NA,8,p51_bodily_hallucinations_reduced,1,human,human,0.0
T300GS,9,p51_bodily_hallucinations_reduced,1,human,human,0.0
G215KR,9,p51_bodily_hallucinations_reduced,1,human,human,0.0
G310US,9,p51_bodily_hallucinations_reduced,0,human,human,0.0
F39MG,9,p51_bodily_hallucinations_reduced,1,human,human,0.0
G57MK,9,p51_bodily_hallucinations_reduced,0,human,human,0.0
K1117AB,9,p51_bodily_hallucinations_reduced,0,human,human,0.0
B310BC,9,p51_bodily_hallucinations_reduced,0,human,human,0.0
I515UR,9,p51_bodily_hallucinations_reduced,1,human,human,1.0
S1010BM,9,p51_bodily_hallucinations_reduced,1,human,human,0.0
N915JS,9,p51_bodily_hallucinations_reduced,1,human,human,0.0
L812SM,9,p51_bodily_hallucinations_reduced,1,human,human,0.0
M613AA,8,p51_bodily_hallucinations_reduced,1,human,human,0.0
R78AL,8,p51_bodily_hallucinations_reduced,1,human,human,0.0
K623HU,8,p51_bodily_hallucinations_reduced,1,human,human,0.0
T312MM,8,p51_bodily_hallucinations_reduced,1,human,human,0.0
N789EG,8,p51_bodily_hallucinations_reduced,1,human,human,1.0
N712KB,8,p51_bodily_hallucinations_reduced,1,human,human,1.0
L817JK,8,p51_bodily_hallucinations_reduced,1,human,human,0.0
R415DB,8,p51_bodily_hallucinations_reduced,1,human,human,0.0
G315BA,8,p51_bodily_hallucinations_reduced,0,human,human,0.0
K211EK,8,p51_bodily_hallucinations_reduced,1,human,human,1.0
S89ZS,8,p51_bodily_hallucinations_reduced,1,human,human,1.0
M511JS,8,p51_bodily_hallucinations_reduced,1,human,human,0.0
B90KR,8,p51_bodily_hallucinations_reduced,1,human,human,0.0
M613AA,9,p51_bodily_hallucinations_reduced,0,human,human,0.0
N712KB,9,p51_bodily_hallucinations_reduced,1,human,human,1.0
B415RO,9,p51_bodily_hallucinations_reduced,0,human,human,0.0
KI23HU,9,p51_bodily_hallucinations_reduced,1,human,human,0.0
T911SP,9,p51_bodily_hallucinations_reduced,1,human,human,0.0
B90KR,9,p51_bodily_hallucinations_reduced,0,human,human,0.0
G615BA,9,p51_bodily_hallucinations_reduced,0,human,human,0.0
Ü32572SA_fehlende_Demo_droppen,9,p51_bodily_hallucinations_reduced,0,human,human,0.0
1_drop_demographic,9,p51_bodily_hallucinations_reduced,1,human,human,0.0
2_drop_demographic,9,p51_bodily_hallucinations_reduced,0,human,human,0.0
N96PD,9,p51_bodily_hallucinations_reduced,0,human,human,0.0
gpt-5.1_10_majority,7,p51_bodily_hallucinations_reduced,1,AI,gpt-5.1_10_majority,-99.0
gpt-5.1_10_majority,8,p51_bodily_hallucinations_reduced,1,AI,gpt-5.1_10_majority,-99.0
gpt-5.1_10_majority,9,p51_bodily_hallucinations_reduced,1,AI,gpt-5.1_10_majority,-99.0
L99EB,7,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,1.0
K416LS,7,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
W715HT,7,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
S410EE,7,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
S517RZ,7,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
D213SB,7,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
L615NM,7,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
B116KS,7,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
E149RD,7,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,1.0
M817FK,7,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
B417IO,7,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
E113FR,7,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
B314PN,7,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
O214MF,7,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
5911SB,7,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
M610AJ,7,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
A294NA,7,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
B710VJ,7,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
K299SD,7,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
B616CV,7,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,1.0
M28DH,8,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
B313GW,8,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
K998AS,8,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
L615NM,8,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
B116KS,8,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
M515SS,8,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
S217BT,8,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
H1017SL,8,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
E149RD,8,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,1.0
G3612NK,8,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
G36NK,9,p52_olfactory_and_gustatory_hallucinations_reduced,0,human,human,0.0
L717AW,9,p52_olfactory_and_gustatory_hallucinations_reduced,0,human,human,0.0
A815HK,9,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
K912EB,9,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
D214SB,9,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
H3211SP,9,p52_olfactory_and_gustatory_hallucinations_reduced,0,human,human,0.0
M416DA,9,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
B116KS,9,p52_olfactory_and_gustatory_hallucinations_reduced,0,human,human,0.0
L615NM,9,p52_olfactory_and_gustatory_hallucinations_reduced,0,human,human,0.0
M917GD,9,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
K79SD,9,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
225,9,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,1.0
M89KF,9,p52_olfactory_and_gustatory_hallucinations_reduced,0,human,human,0.0
B710VJ,9,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
B417IO,9,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
B113SS,9,p52_olfactory_and_gustatory_hallucinations_reduced,0,human,human,0.0
B616CV,9,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,1.0
H691AJ,9,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
G712LS,7,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
K1011M5,7,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
N196TM,7,p52_olfactory_and_gustatory_hallucinations_reduced,0,human,human,0.0
WEMAS,7,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
P1015FH,7,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
Y113KA,7,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
S914UF,7,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
G115BA,7,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
N712KB,7,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,1.0
B415AO,7,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
K99LA,7,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
F517RR,7,p52_olfactory_and_gustatory_hallucinations_reduced,0,human,human,0.0
T312MM,7,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
K15PD,7,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
M613AA,7,p52_olfactory_and_gustatory_hallucinations_reduced,0,human,human,0.0
W615ML,7,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
K124HU,7,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
M79LL,7,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
L515RG,7,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,1.0
N918DE,7,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
G715IW,7,p52_olfactory_and_gustatory_hallucinations_reduced,0,human,human,1.0
G500NB,7,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
G810EE,7,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,1.0
B313MS,7,p52_olfactory_and_gustatory_hallucinations_reduced,0,human,human,0.0
N33NR,7,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
G310US,7,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
T317HS,7,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,1.0
I515UR,7,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,1.0
T300GS,7,p52_olfactory_and_gustatory_hallucinations_reduced,0,human,human,0.0
F60CG,7,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
G1013CM,7,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,1.0
K112LK,7,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
L812SM,7,p52_olfactory_and_gustatory_hallucinations_reduced,0,human,human,1.0
G217KR,8,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
G810EE,8,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,1.0
B1011BB,8,p52_olfactory_and_gustatory_hallucinations_reduced,0,human,human,0.0
N116PD,8,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
F613SB,8,p52_olfactory_and_gustatory_hallucinations_reduced,0,human,human,0.0
L812SM,8,p52_olfactory_and_gustatory_hallucinations_reduced,0,human,human,1.0
N119NB,8,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
K112LK,8,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
T317HS,8,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,1.0
T300GS,8,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
K39HD,8,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
M814CB,8,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
G3010US,8,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
G57MK,8,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
W713CL,8,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,1.0
L1111NA,8,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
T300GS,9,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
G215KR,9,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
G310US,9,p52_olfactory_and_gustatory_hallucinations_reduced,0,human,human,0.0
F39MG,9,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
G57MK,9,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
K1117AB,9,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
B310BC,9,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
I515UR,9,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,1.0
S1010BM,9,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
N915JS,9,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
L812SM,9,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
M613AA,8,p52_olfactory_and_gustatory_hallucinations_reduced,0,human,human,0.0
R78AL,8,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
K623HU,8,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
T312MM,8,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
N789EG,8,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,1.0
N712KB,8,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,1.0
L817JK,8,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
R415DB,8,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
G315BA,8,p52_olfactory_and_gustatory_hallucinations_reduced,0,human,human,0.0
K211EK,8,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,1.0
S89ZS,8,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,1.0
M511JS,8,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
B90KR,8,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
M613AA,9,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
N712KB,9,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,1.0
B415RO,9,p52_olfactory_and_gustatory_hallucinations_reduced,0,human,human,0.0
KI23HU,9,p52_olfactory_and_gustatory_hallucinations_reduced,1,human,human,0.0
T911SP,9,p52_olfactory_and_gustatory_hallucinations_reduced,0,human,human,0.0
